trialIdx,primeName,targetName,targetSide,condition,correctResponse,response,roll,pitch,yaw,rt,timestamp,familiarityPrime,familiarityTarget,subject_id,session_format,explicit_acc_scenewise_prime,explicit_acc_scenewise_target,oc_acc_by_condition,oc_acc
30,NeutralMaynard,Maynard,90,2,closed,closed,-3.61319,-8.532501,21.88974,1.963257,648.0289,na,yes,wyeth549,inperson,NaN,0.666666666666667,0.888888888888889,0.906542056074766
32,MooreLot,MooreLot,-90,1,closed,closed,1.702732,-7.772064,-68.56842,0.9885864,652.6506,unsure,unsure,wyeth549,inperson,1,1,0.923076923076923,0.906542056074766
33,AllenSt,AllenSt_mirror,-90,3,open,open,0.1487949,-11.36026,-67.02063,1.514893,655.0427,yes,yes,wyeth549,inperson,1,NaN,0.892857142857143,0.906542056074766
36,NeutralRaunerBackHall,RaunerBackHall,90,2,open,open,-11.01993,-15.91226,45.04712,1.294861,669.0882,na,yes,wyeth549,inperson,NaN,1,0.888888888888889,0.906542056074766
37,BakerBerryHistoric2,BakerBerryHistoric2_mirror,-90,3,closed,closed,-2.223389,-11.80569,-61.24939,1.03186,671.1503,yes,yes,wyeth549,inperson,0.666666666666667,NaN,0.892857142857143,0.906542056074766
38,MooreLot,MooreLot_mirror,90,3,open,open,-10.0336,-12.03909,53.59715,1.263855,673.7507,unsure,unsure,wyeth549,inperson,1,NaN,0.892857142857143,0.906542056074766
39,BakerBerryHistoric2,BakerBerryHistoric2,90,1,open,open,-9.059418,-9.306061,36.80245,1.628967,676.2984,yes,yes,wyeth549,inperson,0.666666666666667,0.666666666666667,0.923076923076923,0.906542056074766
41,RollinsChapel3,RollinsChapel3,90,1,closed,closed,-7.369568,-7.978729,55.72108,1.183472,680.9348,yes,yes,wyeth549,inperson,1,1,0.923076923076923,0.906542056074766
42,BakerBerry2nd,BakerBerry2nd,-90,1,closed,closed,-0.1222839,-9.939453,-68.17401,1.225342,683.1205,yes,yes,wyeth549,inperson,1,1,0.923076923076923,0.906542056074766
43,53Commons,53Commons,90,1,open,open,-9.666901,-9.967743,56.8841,1.044006,685.0834,yes,yes,wyeth549,inperson,1,1,0.923076923076923,0.906542056074766
44,NeutralRaunerFirst,RaunerFirst,-90,2,closed,closed,-1.458679,-13.10019,2.550042,1.601257,687.8456,na,yes,wyeth549,inperson,NaN,1,0.888888888888889,0.906542056074766
46,NeutralUmplebys,Umplebys,-90,2,open,open,-0.3059998,-8.525177,-53.73773,1.30896,692.5825,na,unsure,wyeth549,inperson,NaN,1,0.888888888888889,0.906542056074766
48,RollinsChapel3,RollinsChapel3_mirror,-90,3,open,open,1.585201,-14.97672,-63.00558,1.744263,698.9628,yes,yes,wyeth549,inperson,1,NaN,0.892857142857143,0.906542056074766
49,PineBackHall,PineBackHall,90,1,closed,closed,-13.95599,-3.515076,71.30623,1.141663,701.0372,yes,yes,wyeth549,inperson,1,1,0.923076923076923,0.906542056074766
52,NeutralMcLaughlinCluster,McLaughlinCluster,-90,2,closed,closed,-4.253387,-9.387543,2.690552,2.032715,710.6439,na,yes,wyeth549,inperson,NaN,1,0.888888888888889,0.906542056074766
53,BakerBerryCharter,BakerBerryCharter,-90,1,open,open,0.7935415,-12.59198,-66.75787,1.517456,714.1106,unsure,unsure,wyeth549,inperson,0.666666666666667,0.666666666666667,0.923076923076923,0.906542056074766
54,Neutral53Commons,53Commons,-90,2,closed,closed,1.531623,-9.528503,-63.23624,1.503662,716.5072,na,yes,wyeth549,inperson,NaN,1,0.888888888888889,0.906542056074766
55,Hop4,Hop4,-90,1,open,open,2.065918,-10.2988,-65.05304,1.07196,718.5955,yes,yes,wyeth549,inperson,1,1,0.923076923076923,0.906542056074766
56,PineBackHall,PineBackHall_mirror,-90,3,open,open,0.04048409,1.316168,-62.70087,2.827942,722.3285,yes,yes,wyeth549,inperson,1,NaN,0.892857142857143,0.906542056074766
59,NeutralHop2,Hop2,90,2,open,open,-18.5575,-6.734467,65.24083,1.461975,729.9167,na,yes,wyeth549,inperson,NaN,1,0.888888888888889,0.906542056074766
60,RaunerBackHall,RaunerBackHall,-90,1,closed,closed,1.778228,-7.701813,-66.95523,1.392456,732.6037,yes,yes,wyeth549,inperson,1,1,0.923076923076923,0.906542056074766
61,NeutralBakerBerry2nd,BakerBerry2nd,90,2,open,open,-13.50406,-9.419647,56.90049,1.294739,735.2043,na,yes,wyeth549,inperson,NaN,1,0.888888888888889,0.906542056074766
62,NeutralRollinsChapel3,RollinsChapel3,-90,2,open,open,-0.467804,-7.567505,-67.17883,1.22522,737.706,na,yes,wyeth549,inperson,NaN,1,0.888888888888889,0.906542056074766
64,Fairbanks,Fairbanks,90,1,closed,closed,-19.62769,-9.002808,58.58344,1.363953,744.1382,yes,yes,wyeth549,inperson,1,1,0.923076923076923,0.906542056074766
66,MooreLot,MooreLot,-90,1,closed,closed,0.6222212,-11.23138,-66.06076,1.044312,749.1362,unsure,unsure,wyeth549,inperson,1,1,0.923076923076923,0.906542056074766
67,Hop2,Hop2_mirror,90,3,open,open,-23.2074,-4.234253,68.31125,1.128967,751.3094,yes,yes,wyeth549,inperson,1,NaN,0.892857142857143,0.906542056074766
68,RaunerFirst,RaunerFirst_mirror,-90,3,closed,closed,2.580621,-7.330505,-66.14084,1.24292,753.4432,yes,yes,wyeth549,inperson,1,NaN,0.892857142857143,0.906542056074766
69,PineEntrance,PineEntrance,-90,1,open,open,1.203768,-9.228943,-69.2774,1.1698,755.4482,yes,yes,wyeth549,inperson,1,1,0.923076923076923,0.906542056074766
70,Maynard,Maynard,-90,1,open,open,0.3749169,-7.717102,-67.328,1.252808,757.5922,yes,yes,wyeth549,inperson,0.666666666666667,0.666666666666667,0.923076923076923,0.906542056074766
71,NeutralBakerBerryHistoric2,BakerBerryHistoric2,-90,2,closed,closed,3.147602,-5.159729,-69.90762,1.211487,766.367,na,yes,wyeth549,inperson,NaN,0.666666666666667,0.888888888888889,0.906542056074766
72,Umplebys,Umplebys_mirror,-90,3,open,open,2.131081,-7.408447,-68.16263,1.078979,768.2952,unsure,unsure,wyeth549,inperson,1,NaN,0.892857142857143,0.906542056074766
74,RollinsChapel3,RollinsChapel3,-90,1,open,open,0.7806437,-6.75415,-66.81836,0.9606934,773.5162,yes,yes,wyeth549,inperson,1,1,0.923076923076923,0.906542056074766
75,AllenSt,AllenSt,-90,1,open,open,2.350283,-8.196838,-70.95099,1.08606,775.7717,yes,yes,wyeth549,inperson,1,1,0.923076923076923,0.906542056074766
77,BakerBerryCharter,BakerBerryCharter_mirror,-90,3,open,open,4.483506,-6.810547,-61.29993,1.072083,780.4078,unsure,unsure,wyeth549,inperson,0.666666666666667,NaN,0.892857142857143,0.906542056074766
80,NeutralPineBackHall,PineBackHall,90,2,closed,closed,-20.11215,-7.559448,70.76897,1.197388,788.0789,na,yes,wyeth549,inperson,NaN,1,0.888888888888889,0.906542056074766
81,NeutralRaunerBackHall,RaunerBackHall,-90,2,closed,closed,4.796662,-7.390198,-66.34344,1.23938,790.4875,na,yes,wyeth549,inperson,NaN,1,0.888888888888889,0.906542056074766
82,RollinsChapel3,RollinsChapel3_mirror,90,3,closed,closed,-13.84006,-14.20175,51.56906,1.531555,793.1188,yes,yes,wyeth549,inperson,1,NaN,0.892857142857143,0.906542056074766
83,NeutralBakerBerryCharter,BakerBerryCharter,-90,2,open,open,0.2285925,-8.360992,-52.33221,2.867981,797.0309,na,unsure,wyeth549,inperson,NaN,0.666666666666667,0.888888888888889,0.906542056074766
85,Maynard,Maynard_mirror,-90,3,open,open,2.417171,-6.703796,-73.05246,1.197449,802.1824,yes,yes,wyeth549,inperson,0.666666666666667,NaN,0.892857142857143,0.906542056074766
86,Fairbanks,Fairbanks_mirror,90,3,closed,closed,-20.67194,-10.95764,69.64751,0.9608154,804.368,yes,yes,wyeth549,inperson,1,NaN,0.892857142857143,0.906542056074766
88,Fairbanks,Fairbanks,-90,1,open,open,6.066411,-8.802765,-70.07993,1.044373,811.5938,yes,yes,wyeth549,inperson,1,1,0.923076923076923,0.906542056074766
89,BakerBerry2nd,BakerBerry2nd,90,1,open,open,-23.84656,-10.83368,68.34963,0.9745483,813.7099,yes,yes,wyeth549,inperson,1,1,0.923076923076923,0.906542056074766
90,RaunerBackHall,RaunerBackHall_mirror,-90,3,closed,closed,6.582509,-7.007568,-75.62689,0.9747925,815.84,yes,yes,wyeth549,inperson,1,NaN,0.892857142857143,0.906542056074766
91,Maynard,Maynard,90,1,closed,closed,-12.32495,-13.38589,47.37191,1.434082,818.2625,yes,yes,wyeth549,inperson,0.666666666666667,0.666666666666667,0.923076923076923,0.906542056074766
92,RaunerBackHall,RaunerBackHall,90,1,open,open,-19.78372,-8.182709,68.70955,1.127686,820.5457,yes,yes,wyeth549,inperson,1,1,0.923076923076923,0.906542056074766
93,Hop4,Hop4,90,1,closed,closed,-15.31421,-4.832275,63.03954,1.267029,822.7037,yes,yes,wyeth549,inperson,1,1,0.923076923076923,0.906542056074766
94,Umplebys,Umplebys,-90,1,open,open,-1.975006,-5.078186,4.270167,2.074341,825.9753,unsure,unsure,wyeth549,inperson,1,1,0.923076923076923,0.906542056074766
96,PineEntrance,PineEntrance,90,1,closed,closed,-10.3504,-9.923828,47.81638,1.030151,830.6672,yes,yes,wyeth549,inperson,1,1,0.923076923076923,0.906542056074766
97,NeutralZimmerman,Zimmerman,-90,2,closed,closed,3.806425,-8.869873,-68.33072,1.44812,833.243,na,yes,wyeth549,inperson,NaN,NaN,0.888888888888889,0.906542056074766
98,53Commons,53Commons_mirror,90,3,open,open,-11.87982,-12.3476,48.63573,1.406433,835.6237,yes,yes,wyeth549,inperson,1,NaN,0.892857142857143,0.906542056074766
100,BakerBerryHistoric2,BakerBerryHistoric2,-90,1,closed,closed,3.373742,-1.935089,-75.58466,2.046631,847.4993,yes,yes,wyeth549,inperson,0.666666666666667,0.666666666666667,0.923076923076923,0.906542056074766
102,PineEntrance,PineEntrance,90,1,closed,closed,-13.93283,-5.27533,88.70981,0.8352661,852.1772,yes,yes,wyeth549,inperson,1,1,0.923076923076923,0.906542056074766
105,McLaughlinCluster,McLaughlinCluster,-90,1,closed,closed,0.1802686,-12.58127,-61.75415,1.127747,859.6814,yes,yes,wyeth549,inperson,1,1,0.923076923076923,0.906542056074766
106,53Commons,53Commons,-90,1,closed,closed,0.2173273,-6.885132,-67.83121,1.294922,862.0621,yes,yes,wyeth549,inperson,1,1,0.923076923076923,0.906542056074766
107,Hop2,Hop2_mirror,-90,3,closed,closed,2.419425,-8.809418,-66.33975,0.9746704,870.8192,yes,yes,wyeth549,inperson,1,NaN,0.892857142857143,0.906542056074766
109,NeutralHop2,Hop2,-90,2,closed,closed,2.965963,-4.486145,-89.46704,1.099915,875.3579,na,yes,wyeth549,inperson,NaN,1,0.888888888888889,0.906542056074766
110,NeutralHop4,Hop4,-90,2,open,open,2.963928,-6.860016,-93.48627,1.072021,877.5854,na,yes,wyeth549,inperson,NaN,1,0.888888888888889,0.906542056074766
111,NeutralMaynard,Maynard,-90,2,open,open,2.477129,-4.342804,-91.53345,1.113953,879.8131,na,yes,wyeth549,inperson,NaN,0.666666666666667,0.888888888888889,0.906542056074766
114,RaunerFirst,RaunerFirst,-90,1,closed,closed,-0.3960571,-5.304321,-63.4357,0.8771362,886.3148,yes,yes,wyeth549,inperson,1,1,0.923076923076923,0.906542056074766
115,McLaughlinCluster,McLaughlinCluster_mirror,90,3,open,open,-13.07272,-5.980835,75.96642,1.085876,888.584,yes,yes,wyeth549,inperson,1,NaN,0.892857142857143,0.906542056074766
118,NeutralAllenSt,AllenSt,90,2,closed,closed,-12.15741,-2.186707,80.54201,1.461853,895.9907,na,yes,wyeth549,inperson,NaN,1,0.888888888888889,0.906542056074766
119,NeutralBakerBerry2nd,BakerBerry2nd,-90,2,closed,closed,-3.776123,-3.179626,-39.61877,1.294861,898.3576,na,yes,wyeth549,inperson,NaN,1,0.888888888888889,0.906542056074766
120,BakerBerryCharter,BakerBerryCharter,90,1,closed,closed,-21.19916,-5.69931,81.40678,0.6264038,900.0143,unsure,unsure,wyeth549,inperson,0.666666666666667,0.666666666666667,0.923076923076923,0.906542056074766
124,Zimmerman,Zimmerman,90,1,open,open,-12.34546,-5.160583,65.62383,2.366882,911.8065,yes,yes,wyeth549,inperson,NaN,NaN,0.923076923076923,0.906542056074766
125,RollinsChapel3,RollinsChapel3,-90,1,open,open,-0.491333,-3.963379,-86.74622,0.9746704,913.8113,yes,yes,wyeth549,inperson,1,1,0.923076923076923,0.906542056074766
126,PineBackHall,PineBackHall_mirror,90,3,closed,closed,-12.04187,-2.925323,83.18043,0.9607544,915.8439,yes,yes,wyeth549,inperson,1,NaN,0.892857142857143,0.906542056074766
127,Hop4,Hop4,90,1,closed,closed,-10.14709,-2.310699,83.90732,0.9760742,917.8364,yes,yes,wyeth549,inperson,1,1,0.923076923076923,0.906542056074766
129,Umplebys,Umplebys,-90,1,open,open,0.6403268,-5.498108,-80.45047,1.225037,922.3734,unsure,unsure,wyeth549,inperson,1,1,0.923076923076923,0.906542056074766
131,NeutralBakerBerryHistoric2,BakerBerryHistoric2,90,2,open,open,-12.93494,5.655619,70.28496,1.294678,927.6361,na,yes,wyeth549,inperson,NaN,0.666666666666667,0.888888888888889,0.906542056074766
132,Fairbanks,Fairbanks,-90,1,open,open,6.674698,-6.574127,-105.5844,0.8771362,929.446,yes,yes,wyeth549,inperson,1,1,0.923076923076923,0.906542056074766
134,Hop2,Hop2,90,1,open,open,-14.63736,-1.279541,76.09914,0.8912964,934.4722,yes,yes,wyeth549,inperson,1,1,0.923076923076923,0.906542056074766
135,AllenSt,AllenSt,-90,1,open,open,5.059401,-5.820374,-97.79321,1.085815,936.7134,yes,yes,wyeth549,inperson,1,1,0.923076923076923,0.906542056074766
136,NeutralPineEntrance,PineEntrance,-90,2,open,open,4.560036,-2.03653,-98.70032,1.336731,939.0386,na,yes,wyeth549,inperson,NaN,1,0.888888888888889,0.906542056074766
139,BakerBerryCharter,BakerBerryCharter,90,1,closed,closed,-19.92206,-2.639038,71.81763,0.8911133,948.4361,unsure,unsure,wyeth549,inperson,0.666666666666667,0.666666666666667,0.923076923076923,0.906542056074766
140,RaunerFirst,RaunerFirst,-90,1,closed,closed,3.546699,-7.845398,-84.21991,0.9188232,950.4269,yes,yes,wyeth549,inperson,1,1,0.923076923076923,0.906542056074766
141,PineEntrance,PineEntrance_mirror,-90,3,open,open,2.165272,-5.844604,-80.18964,1.155518,952.6545,yes,yes,wyeth549,inperson,1,NaN,0.892857142857143,0.906542056074766
142,BakerBerryHistoric2,BakerBerryHistoric2,-90,1,closed,closed,4.021258,-5.460083,-87.03986,1.350586,955.0352,yes,yes,wyeth549,inperson,0.666666666666667,0.666666666666667,0.923076923076923,0.906542056074766
143,Umplebys,Umplebys_mirror,90,3,closed,closed,-19.76669,-2.989319,78.25394,1.113037,957.0401,unsure,unsure,wyeth549,inperson,1,NaN,0.892857142857143,0.906542056074766
144,Zimmerman,Zimmerman_mirror,-90,3,closed,closed,0.2548755,-0.5562439,-72.91599,2.464294,960.4371,yes,yes,wyeth549,inperson,NaN,NaN,0.892857142857143,0.906542056074766
2,NeutralZimmerman,Zimmerman,90,2,open,open,-20.25912,3.901318,89.65223,1.916321,669.0218,na,no,wyeth564,inperson,NaN,0.333333333333333,0.892857142857143,0.925925925925926
3,BakerBerryHistoric2,BakerBerryHistoric2,90,1,open,open,-14.62299,13.08274,87.45612,1.943787,672.9094,yes,yes,wyeth564,inperson,0.666666666666667,0.666666666666667,0.943396226415094,0.925925925925926
4,Fairbanks,Fairbanks_mirror,-90,3,open,open,1.402223,-1.583893,-87.25391,1.219727,676.5588,yes,yes,wyeth564,inperson,0.333333333333333,NaN,0.925925925925926,0.925925925925926
5,Umplebys,Umplebys,90,1,closed,closed,-16.30505,5.728158,94.97575,1.596924,680.4049,yes,yes,wyeth564,inperson,0.666666666666667,0.666666666666667,0.943396226415094,0.925925925925926
6,NeutralMooreLot,MooreLot,90,2,open,open,-13.17834,6.551699,90.15348,1.555298,683.1229,na,unsure,wyeth564,inperson,NaN,1,0.892857142857143,0.925925925925926
7,Fairbanks,Fairbanks,90,1,closed,closed,-12.5657,7.885458,81.96415,2.430115,686.7745,yes,yes,wyeth564,inperson,0.333333333333333,0.333333333333333,0.943396226415094,0.925925925925926
8,Zimmerman,Zimmerman_mirror,90,3,open,open,-16.4046,6.658354,93.143,1.559387,689.986,no,no,wyeth564,inperson,0.333333333333333,NaN,0.925925925925926,0.925925925925926
9,Maynard,Maynard_mirror,90,3,closed,closed,-18.8251,7.208638,92.81675,1.331909,693.0811,yes,yes,wyeth564,inperson,0.333333333333333,NaN,0.925925925925926,0.925925925925926
11,Zimmerman,Zimmerman,-90,1,closed,closed,-3.87558,2.956298,-97.85889,1.332886,698.7042,no,no,wyeth564,inperson,0.333333333333333,0.333333333333333,0.943396226415094,0.925925925925926
12,53Commons,53Commons_mirror,-90,3,closed,closed,-4.628815,-1.326508,-94.2778,1.661011,702.7811,yes,yes,wyeth564,inperson,0.333333333333333,NaN,0.925925925925926,0.925925925925926
